iso3,year,energy_cons,gas_price,elec_price,pop,employment_share,gdp,manufact,hdd,cdd
CHN,2020,41493.71277238609,,,,,,26.28516575614418,1906.9312,1117.8044
CHN,2021,43847.00549186711,,,,,,27.54710274425987,1849.8029,1172.375
CHN,2022,44516.31545080421,,,,,,27.06653547345,1960.1782,1225.0139
CHN,2023,47427.56436337403,,,,,,26.18064358069373,1846.7278,1220.2891
COL,1965,97.67337296107443,,,18.69003428011218,.2490719,75619.898,18.96409205131597,,
COL,1966,109.9272352591406,,,19.24689829384103,.25023708,79307.359,18.74872074776557,,
COL,1967,115.8610411501298,,,19.81051490890641,.25153255,82611.039,20.13159140395721,,
COL,1968,120.2853149144516,,,20.36946473465625,.25309747,87645.086,19.92337953904142,,
COL,1969,121.7825370262784,,,20.91822830335034,.25498825,93764.586,20.01020335099527,,
COL,1970,133.4329271307797,,,21.480065,.2576668,101762.37,20.66235839961436,,
COL,1971,132.0128143889812,,,22.00398,.25985596,112098.14,20.37514593998178,,
COL,1972,152.1933514600618,,,22.516425,.26234594,124402.71,21.37025747043995,,
COL,1973,147.1964840195625,,,23.024517,.26504713,138775.63,22.72372100674453,,
COL,1974,164.6603345118649,,,23.538386,.26784089,148491.61,23.18384287061393,,
COL,1975,155.6348691309703,,,24.065507,.27658653,157683,23.22491779969786,,
COL,1976,162.2576311804359,,,24.608113,.27940077,170037.25,24.1753245533282,,
COL,1977,167.6536454970349,,,25.164545,.28594443,180579.89,23.84065449863064,,
COL,1978,176.1868117596633,,,25.733673,.2875582,192850.95,23.23892480046444,,
COL,1979,183.3284917434783,,,26.312994,.28952444,198416.83,22.4676295847048,394.53021,1098.7405
COL,1980,190.7344136826442,,,26.900506,.28925717,206952.8,23.26977512934337,311.51593,1182.1334
COL,1981,193.4460786865114,,,27.496617,.29596263,205857.5,21.31434107686558,380.98566,1081.356
COL,1982,199.0382879391678,,,28.101819,.29467517,207584.94,21.21981437537691,390.82516,1090.1685
COL,1983,209.6196382120828,,,28.71419,.2888284,206795.23,20.98118060846648,353.01672,1125.3615
COL,1984,212.3786044428008,,,29.331238,.28559515,212205.98,22.11065544015118,493.68488,950.45862
COL,1985,219.4532350866311,,,29.951201,.28734481,212867.5,21.38683090197655,476.4577,976.48608
COL,1986,229.9633461027751,,,30.572478,.29190117,229907.91,22.47678093375973,456.43976,1014.5195
COL,1987,251.2709114822208,,,31.195413,.30106768,230163.39,20.31757824434228,326.03271,1161.1257
COL,1988,251.0922434549551,,,31.822525,.30634528,236160.14,21.1579351324332,421.26608,1049.8033
COL,1989,264.485241578242,,,32.457499,.31489655,242562.5,20.88667217832712,447.96204,1004.5629
COL,1990,252.4811455076475,,,33.102575,.31736061,251152.88,18.03330754214712,372.95959,1076.9517
COL,1991,259.1688775254227,,,33.758337,.33158705,255330.16,17.90812715672095,369.15656,1109.8575
COL,1992,268.505913963521,,,34.422569,.32940862,263307.75,16.8422107892647,368.99048,1100.5214
COL,1993,292.1863315222242,,,35.091275,.34348795,275878.19,15.83214607494596,400.49292,1087.0815
COL,1994,316.389669244694,,,35.758979,.35014281,292686.81,14.99697584266457,421.1402,1068.3286
COL,1995,323.7247657188832,,,36.42143799999999,.35955375,306066.28,14.76150464827856,410.22995,1089.4312
COL,1996,336.5988867825338,,,37.076387,.35872376,308695.19,14.40920351123347,460.58597,1021.3771
COL,1997,342.1697883447937,,,37.7238,.35989752,316889.75,13.78880337046769,357.95135,1184.8126
COL,1998,346.5211358003044,,,38.364309,.35448804,309993.22,14.05131564300565,284.15219,1215.9399
COL,1999,322.874568712807,,,38.999471,.34354365,295949.59,13.84937571835926,451.51749,1002.8986
COL,2000,314.1843465393762,,,39.629968,.35925144,306348.75,13.93270065361985,488.60278,1037.2534
COL,2001,316.8646896775049,,,40.255967,.35606322,304609.59,14.13719664734714,458.86786,1115.9857
COL,2002,316.9361250940933,,,40.87536,.35917792,310075.25,14.03292801734856,427.91278,1206.994
COL,2003,322.8633934886545,,,41.483869,.36752358,320329.69,14.23745616772843,431.71783,1188.2919
COL,2004,339.5306357932682,,,42.075955,.3762022,338656.66,14.41341036255288,436.00204,1184.3126
COL,2005,334.3015356956325,,,42.647723,.3863385,356821.03,15.99104030678368,396.15887,1229.2653
COL,2006,385.9867377241909,,,43.200897,.39483398,391185.41,15.97860609427574,432.23172,1191.6322
COL,2007,392.2712015694448,,,43.737516,.41092509,431211,16.15426621797594,444.45288,1184.6593
COL,2008,408.4799749351608,,,44.25497499999999,.41248593,468124.81,15.37370371458429,472.91888,1134.931
COL,2009,403.7822590904535,,,44.750054,.41183785,481931.31,14.78007233229792,389.55551,1264.0573
COL,2010,424.6010337213847,,,45.2227,.41774029,524873.75,13.96702569569533,368.27747,1288.835
COL,2011,443.7966054596178,,,45.662748,.42699343,583481.94,13.21760257696402,426.06451,1204.8474
COL,2012,471.9330824340887,,,46.07571799999999,.43355125,605689.31,13.08928488372965,434.35593,1278.6641
COL,2013,485.0396217726391,,,46.495493,.43700913,623035.25,12.66235630373075,396.31903,1314.0959
COL,2014,510.5858737444826,,14.4,46.967696,.43432793,638670.94,12.26931864208163,388.91766,1362.0334
COL,2015,483.403181423036,,14.3,47.520667,.44410899,639605.5,12.40089375810869,334.39456,1445.287
COL,2016,544.6172773848809,,15,48.175052,.43978748,640535,12.297778837716,325.3667,1440.1848
COL,2017,549.7021180732502,,14.4,48.909839,.43504393,650044,11.40959356677179,390.56293,1362.4293
COL,2018,558.4187367741746,,13.2,49.661048,.43088561,675498.44,11.15185297294671,423.75916,1337.9756
COL,2019,563.1923656759584,,19.9,50.339443,.42113313,695683.63,10.92665753517699,380.67572,1429.3855
COL,2020,512.5859373521031,,,,,,10.72750235109482,353.10364,1430.723
COL,2021,574.7452895098389,,,,,,11.200418569318,401.73248,1318.6323
COL,2022,610.0674019832987,,,,,,11.24663302469535,453.40686,1280.7476
COL,2023,626.4853404879696,,,,,,10.90439299491624,334.19794,1489.5421
CYP,1965,4.680250361166764,,,.5898560120169404,.24187346,3429.0571,,,
CYP,1966,5.338632298972112,,,.594049342520039,.24273749,3660.009,,,
CYP,1967,5.787254522734728,,,.5984422675808244,.24360156,4028.5457,,,
CYP,1968,6.427251635501027,,,.6033344765828714,.24446557,4187.9082,,,
CYP,1969,7.589793666646324,,,.608426280142605,.24532965,4703.3472,,,
CYP,1970,8.004829293932856,,,.613618,.24619369,4764.4365,,,
CYP,1971,9.54851405424159,,,.6208589999999999,.24910691,5204.3896,,,
CYP,1972,10.73702342839366,,,.6279979999999999,.25202012,5501.957,,,
CYP,1973,11.51916985804153,,,.635107,.25493336,5448.7207,,,
CYP,1974,10.21308411315878,,,.5205,.25784656,4022.9224,,,
CYP,1975,8.530229750808195,,,.5022,.2607598,3216.3284,14.31905765882217,,
CYP,1976,8.673059450571209,,,.4979,.26367301,4098.0566,17.25066695646991,,
CYP,1977,9.796983673727752,,,.4975,.29326075,4986.5137,17.77357131800628,,
CYP,1978,10.0444857525384,,,.4996,.30408645,5516.8799,18.28233110309073,,
CYP,1979,10.19283302115899,,,.5032,.31575444,6334.4863,17.59288274112675,604.08813,1215.1101
CYP,1980,10.27866474450708,,,.5085999999999999,.32800081,6755.2485,17.54570283184701,792.63483,1195.1409
CYP,1981,9.85619405866059,,,.515,.33274058,6844.9844,17.60273646321737,693.53033,1246.9342
CYP,1982,11.81379168515112,,,.5207999999999999,.33598265,7420.8721,17.02605425842374,872.25378,1155.5837
CYP,1983,12.43068009781557,,,.5276,.34021193,7736.1489,16.53030611729484,845.90149,1103.2504
CYP,1984,12.612488751766,,,.5347999999999999,.34726453,8687.1768,16.09092043324277,743.98047,1178.8212
CYP,1985,13.56537927044278,,,.5411,.35612804,9025.8604,15.6456619834746,700.29944,1214.8219
CYP,1986,14.1434379345574,,,.5475,.35784379,9403.4834,15.02279823054144,657.7099,1188.7537
CYP,1987,17.28082542758818,,,.5535,.36376578,10203.181,15.37467696010741,737.96643,1207.1544
CYP,1988,17.84500609182636,,,.5593,.37832427,10983.889,15.46169595973864,819.59363,1317.2273
CYP,1989,18.3120324785065,,,.5675,.38847849,12016.087,14.69715021964436,743.02155,1233.7421
CYP,1990,19.27453631576671,,,.5794,.39167181,12912.258,14.15659112715272,660.66541,1293.3422
CYP,1991,19.51215635062582,,,.5949,.38314834,12834.585,14.19972265623059,704.37299,1211.2828
CYP,1992,22.79667909942565,,,.6105999999999999,.38899612,14198.925,13.43581736553929,1032.6653,1154.2114
CYP,1993,23.69017846604472,,,.6258,.37971526,14063.285,12.77368958952019,807.22485,1316.7584
CYP,1994,23.73235935898637,,,.639,.37885582,15121.866,12.14835444572972,659.6073,1475.0293
CYP,1995,25.23067254108034,,,.6506999999999999,.38698497,16193.321,9.537131519089801,699.02142,1320.7275
CYP,1996,25.60481806264459,,,.6608999999999999,.38288638,16305.363,9.408263379040481,632.84961,1313.7787
CYP,1997,25.85162203757479,,,.6704,.37980661,16645.924,9.301200761694574,720.28284,1257.6318
CYP,1998,27.44660609877131,,,.6788999999999999,.38105682,17587.297,8.933760967016966,574.74109,1527.5193
CYP,1999,28.88067993188223,,,.6864,.38378233,18607.15,8.630096305217252,434.03589,1519.884
CYP,2000,30.26110517057144,,,.6936,.38600031,19743.375,8.149384652209008,648.98975,1463.2419
CYP,2001,30.60965219167386,,,.7012999999999999,.3901239,20702.838,7.745837681057359,431.38153,1475.7676
CYP,2002,30.18593589422042,,,.7096,.39375058,20892.324,7.733679053649571,509.97504,1444.1997
CYP,2003,32.08830091797775,,,.7178359999999999,.40298748,21264.441,7.340448157971029,606.87738,1501.2721
CYP,2004,31.22836367484816,,,.72798,.41341579,22709.406,7.209159985598033,637.53082,1399.6372
CYP,2005,34.99278611591256,,,.73854,.42231312,24390.592,6.802598272994885,554.48682,1283.0496
CYP,2006,34.41193270215904,,,.750965,.42302147,26099.133,6.131202682401173,639.15875,1334.2832
CYP,2007,34.98660230504769,,,.7671249999999999,.43244976,28847.387,5.742786247615288,577.63049,1457.5674
CYP,2008,35.85529023377278,,,.786632,.43658113,30870.049,5.475408663229094,541.7019,1495.6569
CYP,2009,35.00356375672963,,,.8080349999999999,.42515376,30597.498,5.378285108081192,467.86877,1441.9719
CYP,2010,34.05603519843014,,,.829446,.41674453,31168.369,5.052985883088888,294.48727,1554.5493
CYP,2011,33.7251412997309,,,.850881,.4073661,30818.748,4.600556700485822,548.90875,1332.5664
CYP,2012,31.60496661749779,,,.863945,.38697127,30208.352,4.18997390765357,616.39551,1525.2172
CYP,2013,28.27845371902751,,,.86193,.36618772,27338.408,3.884803539799071,501.52618,1438.2424
CYP,2014,28.29439660207574,,25.4,.8525039999999999,.36281267,26104.102,4.077493540937009,368.25998,1338.0253
CYP,2015,29.18447542783607,,20,.8477,.37061763,27367.924,4.26012306069838,521.0531,1444.0132
CYP,2016,31.73693796889438,,18.7,.8515999999999999,.38610235,30337.67,4.57051335723455,454.0694,1559.6093
CYP,2017,32.59568676266435,,17.5,.854802,.40285632,32195.438,4.89209027649162,494.87796,1503.1982
CYP,2018,32.46214185178724,,14.9,.861749,.41431791,33295.434,5.297587885211493,279.51151,1636.8673
CYP,2019,32.49350104318832,,19.1,.8684949999999999,.4220717,33665.641,5.406328333145448,474.34906,1570.9728
CYP,2020,28.28131639074133,,,,,,5.631417653222064,455.23517,1526.4773
CYP,2021,29.84198338165431,,,,,,4.987994002978884,417.29419,1558.2682
CYP,2022,31.6744267598905,,,,,,4.308543040641431,531.90674,1458.4092
CYP,2023,32.09579874379879,,,,,,4.347455259157877,365.48672,1511.8569
CZE,1965,468.7781581369639,,,,,,,,
CZE,1966,472.2845159730982,,,,,,,,
CZE,1967,464.9401475359194,,,,,,,,
CZE,1968,484.8921908219524,,,,,,,,
CZE,1969,505.5329973404033,,,,,,,,
CZE,1970,526.8715031313826,,,,,,,,
CZE,1971,553.7011403777358,,,,,,,,
CZE,1972,556.8454150012114,,,,,,,,
CZE,1973,560.1646168396084,,,,,,,,
CZE,1974,566.1714702406938,,,,,,,,
CZE,1975,589.2995873834359,,,,,,,,
CZE,1976,605.7286608842981,,,,,,,,
CZE,1977,625.648495413865,,,,,,,,
CZE,1978,634.4025918287256,,,,,,,,
CZE,1979,641.1093711393967,,,,,,,3783.6626,70.171867
CZE,1980,620.8357359592745,,,,,,,4049.5513,33.268864
CZE,1981,616.2252545940381,,,,,,,3689.0398,86.316353
CZE,1982,609.0045554468386,,,,,,,3541.375,111.90001
CZE,1983,609.9774765798305,,,,,,,3458.0208,168.32332
CZE,1984,630.3021166755951,,,,,,,3787.7117,53.487465
CZE,1985,631.5098242298354,,,,,,,4006.9971,82.848053
CZE,1986,638.5533439136854,,,,,,,3767.2471,111.86082
CZE,1987,653.2550970558364,,,,,,,3977.373,68.13472
CZE,1988,656.1135816359247,,,,,,,3489.4124,86.922195
CZE,1989,636.0000542589441,,,,,,,3336.1782,88.861084
CZE,1990,546.7440466527771,17.53,,10.340875,.52357775,251818.84,,3381.2427,90.13102
CZE,1991,497.639082097678,31.04,,10.346452,.50900465,211164.77,,3832.9434,85.366043
CZE,1992,482.9794166050507,28.26,,10.353028,.48875543,203727.84,,3460.7393,180.02786
CZE,1993,478.9292629146314,25.11,,10.35869,.48692381,208530.64,20.83126554200277,3649.4058,81.219383
CZE,1994,466.5150400345292,26.35,,10.360969,.49205288,217132.61,21.00467921993429,3317.6162,209.89531
CZE,1995,486.2139572418027,25.66,,10.358193,.49551868,224360.77,21.37172950084941,3624.6724,130.42432
CZE,1996,502.9219439874672,25.44,,10.350309,.49866578,235484.83,22.21095147335913,4151.0527,60.47197
CZE,1997,482.3199095596443,27.18,,10.338339,.49570164,229274.97,23.06702454521563,3681.79,87.961136
CZE,1998,468.2709892249537,35.18,,10.323247,.48756441,227529.56,22.70338109368689,3474.1855,129.70872
CZE,1999,448.9869751821161,38.69,,10.306411,.47754744,225654.83,22.44694622399135,3343.1345,92.403
CZE,2000,474.5037534784692,49.63,,10.289373,.47494364,228818.5,23.23636287869317,3137.3262,130.28401
CZE,2001,485.2719719445756,53.16,,10.271008,.47546101,240056.08,23.51709810331482,3612.0249,101.47566
CZE,2002,486.7565507056902,53.48,,10.252261,.47936529,238954.59,22.23374226187351,3318.1809,141.8064
CZE,2003,514.5501544831483,55.01,,10.239136,.47569638,248374.61,21.55730787516717,3493.2778,235.90543
CZE,2004,527.8245266545647,54,,10.239439,.47465029,260656.52,22.63758036930776,3517.6047,103.24651
CZE,2005,519.6319777692385,60.7,,10.258167,.48319644,273118.03,22.5500860120426,3586.9463,114.45015
CZE,2006,529.4553752003317,73.23,,10.298614,.48838395,289288.97,23.1974657899776,3475.7119,194.94887
CZE,2007,523.70528147103,70.66,,10.357538,.49567947,316349.56,23.15856671720303,3194.0237,167.88745
CZE,2008,513.6187655833919,89.56999999999999,,10.425266,.50229311,331237,21.92485369891351,3242.3535,139.93324
CZE,2009,492.8109792330088,97.89,,10.488155,.49042019,329541.03,20.34380896741989,3356.5864,115.76315
CZE,2010,513.6489821179863,95.67,,10.536518,.48393509,330243.22,20.6982379160476,3879.209,154.45755
CZE,2011,501.9757557899117,109.77,,10.566517,.48161784,337778.88,21.86430724564781,3282.9888,116.18135
CZE,2012,499.4383219666912,128.75,,10.581293,.48296407,337924.88,21.71360333878369,3439.2573,192.52292
CZE,2013,490.2210576863204,128.44,,10.586533,.4843587,339633.78,21.76173197911927,3548.6836,169.14787
CZE,2014,479.9368967157648,125.8,17.7,10.591108,.48651928,354289.81,23.46916656521222,2948.2114,138.72258
CZE,2015,470.7161421746925,127.29,15.3,10.601397,.4924961,376828.78,23.73395061237414,3128.186,280.64581
CZE,2016,464.3742746456268,124.75,13.8,10.618857,.49936664,391123.94,23.76109584289174,3282.7422,155.72684
CZE,2017,490.5819381346781,123.15,12.1,10.641034,.5057798,412431.06,23.1824532218752,3345.9031,180.82057
CZE,2018,489.0242695659004,122.83,12.1,10.665677,.51088297,424744.09,22.30603788725355,3021.8416,277.10205
CZE,2019,477.9049481156236,125.02,13.8,10.689209,.51280057,435390.09,22.12667661651159,3029.8596,247.12541
CZE,2020,442.567616990505,123.5,,,,,20.79682337168288,3092.6064,144.07155
CZE,2021,466.4059890569454,117.6,,,,,19.64098161707295,3485.4536,144.27609
CZE,2022,455.7311405296573,,,,,,19.39506135714237,3090.959,199.01523
CZE,2023,423.3726970487243,,,,,,20.01707147429625,2931.4258,215.47636
DEN,1965,166.208274866604,,,,,,,,
DEN,1966,189.0594099896372,,,,,,,,
DEN,1967,190.1234713442348,,,,,,,,
DEN,1968,198.666859486542,,,,,,,,
DEN,1969,228.0465948373327,,,,,,,,
DEN,1970,242.9894245307698,,,,,,,,
DEN,1971,229.6351601133921,,,,,,,,
DEN,1972,242.3422660648004,,,,,,,,
DEN,1973,234.4695655742397,,,,,,,,
DEN,1974,213.3138965138537,,,,,,,,
DEN,1975,210.2394779471835,,,,,,,,
DEN,1976,231.4431752319369,,,,,,,,
DEN,1977,236.189274521347,,,,,,,,
DEN,1978,239.6185844601998,,,,,,,,
DEN,1979,239.1386342983057,,,,,,,,
DEN,1980,232.9608947107602,,,,,,,,
DEN,1981,209.2473653279844,,,,,,,,
DEN,1982,199.9943745232842,,,,,,,,
DEN,1983,190.1135967864352,,,,,,,,
DEN,1984,193.2926943532744,,,,,,,,
DEN,1985,217.815711484373,,,,,,,,
DEN,1986,222.6434964947914,,,,,,,,
DEN,1987,214.6407252297245,,,,,,,,
DEN,1988,212.3062446481344,,,,,,,,
DEN,1989,195.8145299906758,,,,,,,,
DEN,1990,201.9610113589221,,,,,,,,
DEN,1991,232.8537129428578,,,,,,,,
DEN,1992,218.1367948536997,,,,,,,,
DEN,1993,231.303736661995,,,,,,,,
DEN,1994,248.0559314470692,,,,,,,,
DEN,1995,243.6196732750948,,,,,,,,
DEN,1996,289.8889073483285,,,,,,,,
DEN,1997,262.9979678590158,,,,,,,,
DEN,1998,253.691329725102,,,,,,,,
DEN,1999,246.048887487818,,,,,,,,
DEN,2000,236.5194000870059,,,,,,,,
DEN,2001,237.2164963443357,,,,,,,,
DEN,2002,236.7554536728646,,,,,,,,
DEN,2003,255.2325578836285,,,,,,,,
DEN,2004,241.6517582113488,,,,,,,,
DEN,2005,233.6168456419853,,,,,,,,
DEN,2006,255.4813644607964,,,,,,,,
DEN,2007,243.4010473903457,,,,,,,,
DEN,2008,234.8720984475789,,,,,,,,
DEN,2009,220.8069377338703,,,,,,,,
DEN,2010,235.9766534692633,,,,,,,,
DEN,2011,220.9746385485275,,,,,,,,
DEN,2012,205.2434798098053,,,,,,,,
DEN,2013,211.7023472597327,,,,,,,,
DEN,2014,203.5635058454729,,,,,,,,
DEN,2015,198.974590964319,,,,,,,,
DEN,2016,201.601471772541,,,,,,,,
DEN,2017,202.9854172852569,,,,,,,,
DEN,2018,200.1182823029854,,,,,,,,
DEN,2019,196.0458838657354,,,,,,,,
DEN,2020,176.4852851391923,,,,,,,,
DEN,2021,189.4350934061104,,,,,,,,
DEN,2022,197.2780174362468,,,,,,,,
DEN,2023,195.5230705938706,,,,,,,,
DEU,1965,2969.293298356849,,,76.36183702158145,.49980879,1020605.3,,,
DEU,1966,2977.001213961697,,,76.91974365560516,.49506971,1050863.3,,,
DEU,1967,2969.431299246071,,,77.43040414224308,.48237982,1045258.1,,,
DEU,1968,3170.41273792898,,,77.883766109711,.48129377,1105341.1,,,
DEU,1969,3419.778091050488,,,78.2687719490463,.48388633,1192149.9,,,
DEU,1970,3611.016489298037,,,78.578385,.48481271,1271643.3,,,
DEU,1971,3643.556903185543,,,78.78993899999999,.48314673,1318939,,,
DEU,1972,3770.222610757517,11.28,,78.90181799999999,.48260295,1384776.4,,,
DEU,1973,3987.354195451778,,,78.93245499999999,.48562312,1455366.6,,,
DEU,1974,3918.027456931567,,,78.909807,.48201007,1457745.9,,,
DEU,1975,3764.5679351774,15.16,,78.856039,.47472766,1466341.1,,,
DEU,1976,4016.904451527783,17.01,,78.781733,.47626105,1542819.5,,,
DEU,1977,4007.19059693103,,,78.68732299999999,.47822845,1600806.1,,,
DEU,1978,4152.176875527973,18.86,,78.57358599999999,.48261932,1669047.5,,,
DEU,1979,4382.908621480483,,,78.438164,.48952383,1735964,,3590.4727,58.849812
DEU,1980,4239.232526965156,24.73,,78.28309999999999,.49442309,1736296.9,,3625.8611,47.178268
DEU,1981,4107.233328512226,,,78.107857,.4944579,1676249.8,,3422.1936,71.615761
DEU,1982,3962.490826186391,,,77.926011,.49161574,1643902.1,,3250.0698,126.60052
DEU,1983,4018.511490799784,37.34,,77.770213,.48900715,1651924.5,,3267.8779,159.02928
DEU,1984,4166.991017056708,,,77.682295,.49208024,1662089.9,,3564.9722,53.294666
DEU,1985,4290.32883794857,,,77.69159499999999,.49648726,1672687.3,,3715.0317,57.148178
DEU,1986,4254.676097682434,,,77.806147,.50145757,1788948.1,,3604.9233,99.120056
DEU,1987,4291.178178784628,,,78.015731,.50445902,1856395.6,,3736.9414,59.741455
DEU,1988,4305.765516878791,,,78.307525,.50567704,1955972.8,,3119.0239,60.567581
DEU,1989,4260.189619943425,27.11,,78.660303,.50637573,2055192.8,,3019.9434,101.6334
DEU,1990,4192.641468243991,,,79.053984,.50026232,2204488.5,,3023.1982,94.081696
DEU,1991,4090.642805068911,32.79,,79.49083499999999,.48612526,2341495.3,24.62437406148491,3459.3237,109.62852
DEU,1992,4009.337584104475,32.14,,79.96315899999999,.47610077,2434018.8,23.1660516173555,3153.7002,144.73714
DEU,1993,3991.526479314502,,,80.428556,.4668532,2448337.5,21.04817508279559,3342.0227,63.754501
DEU,1994,3954.172031657146,31.57,,80.832937,.4654333,2548591.8,20.50157234415295,3014.9995,193.40628
DEU,1995,3974.795060521137,,,81.13865899999999,.46606427,2633828.8,20.21706062854948,3279.8433,163.52371
DEU,1996,4105.845757862766,,,81.32366399999999,.46490034,2666704.3,19.73301323267101,3834.4082,66.031532
DEU,1997,4053.187147891144,32.64,,81.39925099999999,.46401328,2772802.3,19.89462072611555,3246.7979,120.333
DEU,1998,4019.631559218129,32.34,,81.40267299999999,.46949232,2898376,20.08702918939233,3154.4712,91.66153
DEU,1999,3963.560377986693,32.31,,81.389927,.47680661,3013046.3,19.74350580578075,3012.7944,121.6363
DEU,2000,3988.179229286021,,,81.400882,.48651949,3030253,20.28403594940037,2864.2876,87.717926
DEU,2001,4062.799159065848,,,81.453885,.48434079,3063525.5,20.08635728047442,3189.79,126.04337
DEU,2002,4011.722947058413,49.65,,81.535122,.48118591,3037455.8,19.47633311744387,2991.0837,115.03006
DEU,2003,4010.470976846574,53.18,,81.61438,.47571826,3049400.8,19.55297414774122,3159.1252,251.76669
DEU,2004,4009.893235220186,,,81.646474,.47733739,3112337.5,19.78962425426508,3201.585,103.74226
DEU,2005,3962.635201105527,61.22,,81.60274099999999,.47698972,3139704,19.76936075435028,3161.5518,135.02977
DEU,2006,4062.387102118598,,,81.47222599999999,.48097795,3276067.3,20.33884542779184,3033.4016,207.18013
DEU,2007,3893.423374338679,,,81.27782999999999,.48985633,3436286.3,20.52989119745734,2827.9326,104.5462
DEU,2008,3934.666428033953,,,81.065752,.49768645,3500104.3,19.75363751505978,3013.1008,113.95022
DEU,2009,3692.178259866935,,,80.89996099999999,.49974322,3354149.5,17.35284804418667,3073.4839,112.65529
DEU,2010,3847.151330335076,,,80.82700199999999,.50270182,3531823.8,19.43277294863267,3610.4597,150.59776
DEU,2011,3710.584721081612,,,80.855632,.50985414,3695614.5,20.1342159756315,2864.7446,95.610275
DEU,2012,3761.916223611595,89.26000000000001,,80.972628,.51471651,3725440.5,20.05713510309315,3129.9668,123.40213
DEU,2013,3868.517127499324,91.98,,81.17436699999999,.51735729,3710598.8,19.76779386735861,3305.9307,145.94591
DEU,2014,3710.464740863834,92.8,29.2,81.450378,.51971841,3812503.3,20.11711225826335,2670.3291,115.52985
DEU,2015,3780.859790455716,,28.5,81.78741099999999,.5200749,3915258.3,20.1508920324729,2912.6265,193.73938
DEU,2016,3841.451362985914,,26.6,82.19376799999999,.52227026,4039048.8,20.43459079944057,3021.3887,153.50212
DEU,2017,3888.133458488821,,33.8,82.65840899999999,.52739,4237502.5,20.20137431666922,2965.8286,142.86646
DEU,2018,3787.682636877144,,32.2,83.12441799999999,.53300864,4275108.5,19.86575851104447,2762.8687,270.18533
DEU,2019,3694.839806457835,,25.6,83.517045,.53635991,4308861.5,19.36883288824515,2806.9163,213.0883
DEU,2020,3443.882168024825,,,,,,18.63732816947953,2700.9297,167.41676
DEU,2021,3544.581112597029,,,,,,18.69676264667642,3122.9304,107.33194
DEU,2022,3413.000262692747,,,,,,18.27641412800182,2714.532,225.91196
DEU,2023,3169.549769256637,,,,,,18.53620193284037,2649.0146,191.96062
DZA,1965,24.83264790868384,,,12.4208905649919,.15869357,66451.117,,,
DZA,1966,29.8325261727838,,,12.81133012906371,.15585735,58835.352,,,
DZA,1967,28.24740680642209,,,13.24881362269613,.15302111,67930.977,,,
DZA,1968,30.344986807927,,,13.64934400123516,.1501849,73181.398,,,
DZA,1969,33.53919151024785,,,14.04600083780621,.14734869,79216.852,,,
DZA,1970,36.75889899376582,,,14.464985,.14451244,89436.188,,,
DZA,1971,39.73284577766353,,,14.87225,.14467564,87343,,,
DZA,1972,44.64784923619279,,,15.28599,.1413471,99059.43,,,
DZA,1973,53.25067656804682,,,15.709825,.13741946,107685.13,,,
DZA,1974,58.90893340684282,,,16.149025,.13758405,152630.03,,,
DZA,1975,70.36968162609512,,,16.607707,.14208423,146127.59,,,
DZA,1976,82.10211048106835,,,17.085801,.14563459,158134.63,,,
DZA,1977,90.21260692297464,,,17.582904,.14093345,173071.75,,,
DZA,1978,113.3614750645114,,,18.102266,.16259657,188148.38,,,
DZA,1979,148.5402111065839,,,18.647815,.17119093,221281.22,,1340.0328,800.06305
DZA,1980,177.1429453505081,,,19.221665,.17298694,242874.89,,1393.752,813.78979
DZA,1981,215.1861785330077,,,19.824301,.17418604,261613.86,,1175.3186,849.67834
DZA,1982,248.1121126891569,,,20.452902,.17937338,263470.47,,1314.5293,974.58838
DZA,1983,270.9666694767802,,,21.101875,.18171248,277817,,1194.3151,974.53766
DZA,1984,260.1962026427564,,,21.763575,.18215527,290657.44,,1382.9314,819.04297
DZA,1985,262.296580815874,,,22.431502,.18254931,305785,,1236.7327,973.50348
DZA,1986,277.4905453767486,,,23.102389,.18323906,255264.77,,1338.1578,983.96497
DZA,1987,285.1681050073167,,,23.774284,.18406256,247097.48,,1143.9458,1087.9758
DZA,1988,305.4218313241479,,,24.443467,.18530323,225805.02,,1155.8826,1009.0704
DZA,1989,297.0682767319822,,,25.10619,.18655877,231324.83,,1051.4016,975.33191
DZA,1990,314.9737313827027,,,25.758869,.18713358,243852.09,,1133.1576,1052.2205
DZA,1991,312.0950786565315,,,26.400479,.18863228,251551.19,,1476.5477,939.62421
DZA,1992,320.2268868633707,,,27.028326,.18827477,245558.7,,1344.3254,824.56366
DZA,1993,297.9949762608837,9.380000000000001,,27.635515,.18642707,229896.23,,1319.5251,983.31128
DZA,1994,301.9211049821988,,,28.213774,.18642335,226097.47,,1101.9977,1158.099
DZA,1995,313.1448433445668,11.67,,28.757785,.19271353,234414.23,,1083.7894,961.04944
DZA,1996,309.9247334197485,,,29.266405,.19584633,260677.67,,1125.7863,813.82965
DZA,1997,297.859759832136,15.1,,29.742979,.19914283,261600.58,,1037.1107,1039.9618
DZA,1998,308.3490001357293,18.12,,30.192754,.20213157,256556.22,,1193.9541,1031.7747
DZA,1999,311.4341790433641,,,30.623406,.20200615,274971.66,34.47905285594025,1205.0397,1278.8727
DZA,2000,299.9456395763865,14.53,,31.042235,.20449182,340480.28,44.98039778693609,1105.996,1091.9431
